mode,sg_bb,dino_bb,clip_bb,sg_m,sg_map,sg_time,dino_m,dino_map,dino_time,clip_map,clip_time,top_k,precision,recall,f3,total_time
union,.\weights\CVPR2022_CVNet_R50.pyth,vit_base_patch14_dinov2.lvd142m,openai/clip-vit-base-patch32,800,0.13806121267794097,95.51486802101135,8000,0.4070709250512719,6691.946598768234,0.13366946789995784,6.1021857261657715,70,0.0203869164184715,0.7635864384957203,0.15502178704063496,6793.563652515411
intersection,.\weights\CVPR2022_CVNet_R50.pyth,vit_base_patch14_dinov2.lvd142m,openai/clip-vit-base-patch32,800,0.13806121267794097,95.51486802101135,8000,0.4070709250512719,6691.946598768234,0.13366946789995784,6.1021857261657715,70,0.30665315103579044,0.18612584297864093,0.1861263498601852,6793.563652515411
majority,.\weights\CVPR2022_CVNet_R50.pyth,vit_base_patch14_dinov2.lvd142m,openai/clip-vit-base-patch32,800,0.13806121267794097,95.51486802101135,8000,0.4070709250512719,6691.946598768234,0.13366946789995784,6.1021857261657715,70,0.1450124195981061,0.4954271505831618,0.35967881753090925,6793.563652515411
union,.\weights\CVPR2022_CVNet_R50.pyth,vit_base_patch14_dinov2.lvd142m,openai/clip-vit-base-patch32,800,0.13806121267794097,95.51486802101135,8000,0.4070709250512719,6691.946598768234,0.13366946789995784,6.1021857261657715,80,0.018148728410437572,0.7734891620348076,0.1419323231589475,6793.563652515411
intersection,.\weights\CVPR2022_CVNet_R50.pyth,vit_base_patch14_dinov2.lvd142m,openai/clip-vit-base-patch32,800,0.13806121267794097,95.51486802101135,8000,0.4070709250512719,6691.946598768234,0.13366946789995784,6.1021857261657715,80,0.3009001437775788,0.1975090274507769,0.1954544549244424,6793.563652515411
majority,.\weights\CVPR2022_CVNet_R50.pyth,vit_base_patch14_dinov2.lvd142m,openai/clip-vit-base-patch32,800,0.13806121267794097,95.51486802101135,8000,0.4070709250512719,6691.946598768234,0.13366946789995784,6.1021857261657715,80,0.1292824153797448,0.5137014334367991,0.35540826583166085,6793.563652515411
union,.\weights\CVPR2022_CVNet_R50.pyth,vit_base_patch14_dinov2.lvd142m,openai/clip-vit-base-patch32,800,0.13806121267794097,95.51486802101135,8000,0.4070709250512719,6691.946598768234,0.13366946789995784,6.1021857261657715,90,0.016397426246883007,0.7859986372436238,0.13133218547461503,6793.563652515411
intersection,.\weights\CVPR2022_CVNet_R50.pyth,vit_base_patch14_dinov2.lvd142m,openai/clip-vit-base-patch32,800,0.13806121267794097,95.51486802101135,8000,0.4070709250512719,6691.946598768234,0.13366946789995784,6.1021857261657715,90,0.2992714561720005,0.2075016044243508,0.2037610178275219,6793.563652515411
majority,.\weights\CVPR2022_CVNet_R50.pyth,vit_base_patch14_dinov2.lvd142m,openai/clip-vit-base-patch32,800,0.13806121267794097,95.51486802101135,8000,0.4070709250512719,6691.946598768234,0.13366946789995784,6.1021857261657715,90,0.11578582234662464,0.5286242517376732,0.34883403660274026,6793.563652515411
union,.\weights\CVPR2022_CVNet_R50.pyth,vit_base_patch14_dinov2.lvd142m,openai/clip-vit-base-patch32,800,0.13806121267794097,95.51486802101135,8000,0.4070709250512719,6691.946598768234,0.13366946789995784,6.1021857261657715,100,0.014968816681379364,0.7949417323880177,0.12217390905130518,6793.563652515411
intersection,.\weights\CVPR2022_CVNet_R50.pyth,vit_base_patch14_dinov2.lvd142m,openai/clip-vit-base-patch32,800,0.13806121267794097,95.51486802101135,8000,0.4070709250512719,6691.946598768234,0.13366946789995784,6.1021857261657715,100,0.2937765552100206,0.21508953629131242,0.2092296460842382,6793.563652515411
majority,.\weights\CVPR2022_CVNet_R50.pyth,vit_base_patch14_dinov2.lvd142m,openai/clip-vit-base-patch32,800,0.13806121267794097,95.51486802101135,8000,0.4070709250512719,6691.946598768234,0.13366946789995784,6.1021857261657715,100,0.1046516469421961,0.5411850641665863,0.3410013606739304,6793.563652515411
union,.\weights\CVPR2022_CVNet_R50.pyth,vit_base_patch14_dinov2.lvd142m,openai/clip-vit-base-patch32,800,0.13806121267794097,95.51486802101135,8000,0.4070709250512719,6691.946598768234,0.13366946789995784,6.1021857261657715,110,0.01375515830298936,0.8026817399453954,0.11406994053139215,6793.563652515411
intersection,.\weights\CVPR2022_CVNet_R50.pyth,vit_base_patch14_dinov2.lvd142m,openai/clip-vit-base-patch32,800,0.13806121267794097,95.51486802101135,8000,0.4070709250512719,6691.946598768234,0.13366946789995784,6.1021857261657715,110,0.2868121236654116,0.22490474846698585,0.21683672350315833,6793.563652515411
majority,.\weights\CVPR2022_CVNet_R50.pyth,vit_base_patch14_dinov2.lvd142m,openai/clip-vit-base-patch32,800,0.13806121267794097,95.51486802101135,8000,0.4070709250512719,6691.946598768234,0.13366946789995784,6.1021857261657715,110,0.09517631006081873,0.5544779557563648,0.33404243895116664,6793.563652515411
union,.\weights\CVPR2022_CVNet_R50.pyth,vit_base_patch14_dinov2.lvd142m,openai/clip-vit-base-patch32,800,0.13806121267794097,95.51486802101135,8000,0.4070709250512719,6691.946598768234,0.13366946789995784,6.1021857261657715,120,0.0127421711616613,0.8092116728551983,0.10711183382230285,6793.563652515411
intersection,.\weights\CVPR2022_CVNet_R50.pyth,vit_base_patch14_dinov2.lvd142m,openai/clip-vit-base-patch32,800,0.13806121267794097,95.51486802101135,8000,0.4070709250512719,6691.946598768234,0.13366946789995784,6.1021857261657715,120,0.27467253354984045,0.2337565579579999,0.22284393381147602,6793.563652515411
majority,.\weights\CVPR2022_CVNet_R50.pyth,vit_base_patch14_dinov2.lvd142m,openai/clip-vit-base-patch32,800,0.13806121267794097,95.51486802101135,8000,0.4070709250512719,6691.946598768234,0.13366946789995784,6.1021857261657715,120,0.08743646523883564,0.566609914256018,0.3271918862701231,6793.563652515411
union,.\weights\CVPR2022_CVNet_R50.pyth,vit_base_patch14_dinov2.lvd142m,openai/clip-vit-base-patch32,800,0.13806121267794097,95.51486802101135,8000,0.4070709250512719,6691.946598768234,0.13366946789995784,6.1021857261657715,130,0.011855142421822755,0.8133935659981305,0.10082323690017417,6793.563652515411
intersection,.\weights\CVPR2022_CVNet_R50.pyth,vit_base_patch14_dinov2.lvd142m,openai/clip-vit-base-patch32,800,0.13806121267794097,95.51486802101135,8000,0.4070709250512719,6691.946598768234,0.13366946789995784,6.1021857261657715,130,0.26924836987814393,0.2445034139158948,0.23050996536059803,6793.563652515411
majority,.\weights\CVPR2022_CVNet_R50.pyth,vit_base_patch14_dinov2.lvd142m,openai/clip-vit-base-patch32,800,0.13806121267794097,95.51486802101135,8000,0.4070709250512719,6691.946598768234,0.13366946789995784,6.1021857261657715,130,0.08080412482804906,0.5763383734771722,0.31944029440318933,6793.563652515411
union,.\weights\CVPR2022_CVNet_R50.pyth,vit_base_patch14_dinov2.lvd142m,openai/clip-vit-base-patch32,800,0.13806121267794097,95.51486802101135,8000,0.4070709250512719,6691.946598768234,0.13366946789995784,6.1021857261657715,140,0.011106486857909407,0.8199149925784045,0.09542156646917153,6793.563652515411
intersection,.\weights\CVPR2022_CVNet_R50.pyth,vit_base_patch14_dinov2.lvd142m,openai/clip-vit-base-patch32,800,0.13806121267794097,95.51486802101135,8000,0.4070709250512719,6691.946598768234,0.13366946789995784,6.1021857261657715,140,0.25775175116420296,0.2493562090284302,0.23271421313638008,6793.563652515411
majority,.\weights\CVPR2022_CVNet_R50.pyth,vit_base_patch14_dinov2.lvd142m,openai/clip-vit-base-patch32,800,0.13806121267794097,95.51486802101135,8000,0.4070709250512719,6691.946598768234,0.13366946789995784,6.1021857261657715,140,0.07505804654269717,0.5857466374714752,0.3116559430168653,6793.563652515411
union,.\weights\CVPR2022_CVNet_R50.pyth,vit_base_patch14_dinov2.lvd142m,openai/clip-vit-base-patch32,800,0.13806121267794097,95.51486802101135,8000,0.4070709250512719,6691.946598768234,0.13366946789995784,6.1021857261657715,150,0.010450709777101804,0.8240894188916296,0.09058794618987827,6793.563652515411
intersection,.\weights\CVPR2022_CVNet_R50.pyth,vit_base_patch14_dinov2.lvd142m,openai/clip-vit-base-patch32,800,0.13806121267794097,95.51486802101135,8000,0.4070709250512719,6691.946598768234,0.13366946789995784,6.1021857261657715,150,0.2493344860933744,0.2550064908353678,0.23558414220617105,6793.563652515411
majority,.\weights\CVPR2022_CVNet_R50.pyth,vit_base_patch14_dinov2.lvd142m,openai/clip-vit-base-patch32,800,0.13806121267794097,95.51486802101135,8000,0.4070709250512719,6691.946598768234,0.13366946789995784,6.1021857261657715,150,0.06976827025660348,0.592556549797287,0.30309019202196913,6793.563652515411
union,.\weights\CVPR2022_CVNet_R50.pyth,vit_base_patch14_dinov2.lvd142m,openai/clip-vit-large-patch14,800,0.13806121267794097,95.51486802101135,8000,0.4070709250512719,6691.946598768234,0.2821540321806316,8.10856008529663,10,0.11991845600663983,0.6260014791437872,0.40247190045481485,6795.570026874542
intersection,.\weights\CVPR2022_CVNet_R50.pyth,vit_base_patch14_dinov2.lvd142m,openai/clip-vit-large-patch14,800,0.13806121267794097,95.51486802101135,8000,0.4070709250512719,6691.946598768234,0.2821540321806316,8.10856008529663,10,0.2878517316017316,0.09687934051295873,0.1021830722108275,6795.570026874542
majority,.\weights\CVPR2022_CVNet_R50.pyth,vit_base_patch14_dinov2.lvd142m,openai/clip-vit-large-patch14,800,0.13806121267794097,95.51486802101135,8000,0.4070709250512719,6691.946598768234,0.2821540321806316,8.10856008529663,10,0.5309285456606885,0.3418587175546209,0.34425508667357674,6795.570026874542
union,.\weights\CVPR2022_CVNet_R50.pyth,vit_base_patch14_dinov2.lvd142m,openai/clip-vit-large-patch14,800,0.13806121267794097,95.51486802101135,8000,0.4070709250512719,6691.946598768234,0.2821540321806316,8.10856008529663,20,0.06743657965811378,0.7133926483949162,0.33150291829303574,6795.570026874542
intersection,.\weights\CVPR2022_CVNet_R50.pyth,vit_base_patch14_dinov2.lvd142m,openai/clip-vit-large-patch14,800,0.13806121267794097,95.51486802101135,8000,0.4070709250512719,6691.946598768234,0.2821540321806316,8.10856008529663,20,0.3560306508967223,0.1417988424046245,0.1476131346160986,6795.570026874542
majority,.\weights\CVPR2022_CVNet_R50.pyth,vit_base_patch14_dinov2.lvd142m,openai/clip-vit-large-patch14,800,0.13806121267794097,95.51486802101135,8000,0.4070709250512719,6691.946598768234,0.2821540321806316,8.10856008529663,20,0.41868198540276463,0.42949926772202845,0.41056530594673374,6795.570026874542
union,.\weights\CVPR2022_CVNet_R50.pyth,vit_base_patch14_dinov2.lvd142m,openai/clip-vit-large-patch14,800,0.13806121267794097,95.51486802101135,8000,0.4070709250512719,6691.946598768234,0.2821540321806316,8.10856008529663,30,0.04748215429770488,0.7563005243552178,0.2776377741282572,6795.570026874542
intersection,.\weights\CVPR2022_CVNet_R50.pyth,vit_base_patch14_dinov2.lvd142m,openai/clip-vit-large-patch14,800,0.13806121267794097,95.51486802101135,8000,0.4070709250512719,6691.946598768234,0.2821540321806316,8.10856008529663,30,0.38376204648526074,0.1677875354554833,0.1735102315458622,6795.570026874542
majority,.\weights\CVPR2022_CVNet_R50.pyth,vit_base_patch14_dinov2.lvd142m,openai/clip-vit-large-patch14,800,0.13806121267794097,95.51486802101135,8000,0.4070709250512719,6691.946598768234,0.2821540321806316,8.10856008529663,30,0.33383411688179915,0.4814430315594133,0.4354451365897743,6795.570026874542
union,.\weights\CVPR2022_CVNet_R50.pyth,vit_base_patch14_dinov2.lvd142m,openai/clip-vit-large-patch14,800,0.13806121267794097,95.51486802101135,8000,0.4070709250512719,6691.946598768234,0.2821540321806316,8.10856008529663,40,0.036530279194804616,0.7818635788310875,0.23776869820006222,6795.570026874542
intersection,.\weights\CVPR2022_CVNet_R50.pyth,vit_base_patch14_dinov2.lvd142m,openai/clip-vit-large-patch14,800,0.13806121267794097,95.51486802101135,8000,0.4070709250512719,6691.946598768234,0.2821540321806316,8.10856008529663,40,0.39045111634397345,0.18971563216036574,0.19447747257191927,6795.570026874542
majority,.\weights\CVPR2022_CVNet_R50.pyth,vit_base_patch14_dinov2.lvd142m,openai/clip-vit-large-patch14,800,0.13806121267794097,95.51486802101135,8000,0.4070709250512719,6691.946598768234,0.2821540321806316,8.10856008529663,40,0.2764934715133884,0.5180994684110135,0.4439669059485599,6795.570026874542
union,.\weights\CVPR2022_CVNet_R50.pyth,vit_base_patch14_dinov2.lvd142m,openai/clip-vit-large-patch14,800,0.13806121267794097,95.51486802101135,8000,0.4070709250512719,6691.946598768234,0.2821540321806316,8.10856008529663,50,0.02989032077226535,0.7991623690427644,0.2083641918952347,6795.570026874542
intersection,.\weights\CVPR2022_CVNet_R50.pyth,vit_base_patch14_dinov2.lvd142m,openai/clip-vit-large-patch14,800,0.13806121267794097,95.51486802101135,8000,0.4070709250512719,6691.946598768234,0.2821540321806316,8.10856008529663,50,0.3869527838683683,0.20413809787795179,0.2076761298985634,6795.570026874542
majority,.\weights\CVPR2022_CVNet_R50.pyth,vit_base_patch14_dinov2.lvd142m,openai/clip-vit-large-patch14,800,0.13806121267794097,95.51486802101135,8000,0.4070709250512719,6691.946598768234,0.2821540321806316,8.10856008529663,50,0.2341992857870604,0.5426878462897131,0.44121604086847027,6795.570026874542
union,.\weights\CVPR2022_CVNet_R50.pyth,vit_base_patch14_dinov2.lvd142m,openai/clip-vit-large-patch14,800,0.13806121267794097,95.51486802101135,8000,0.4070709250512719,6691.946598768234,0.2821540321806316,8.10856008529663,60,0.025316848448649083,0.8131911175945267,0.1855644204004942,6795.570026874542
intersection,.\weights\CVPR2022_CVNet_R50.pyth,vit_base_patch14_dinov2.lvd142m,openai/clip-vit-large-patch14,800,0.13806121267794097,95.51486802101135,8000,0.4070709250512719,6691.946598768234,0.2821540321806316,8.10856008529663,60,0.38677464310581194,0.21783792009333927,0.2201682539403141,6795.570026874542
majority,.\weights\CVPR2022_CVNet_R50.pyth,vit_base_patch14_dinov2.lvd142m,openai/clip-vit-large-patch14,800,0.13806121267794097,95.51486802101135,8000,0.4070709250512719,6691.946598768234,0.2821540321806316,8.10856008529663,60,0.19951904396001288,0.5654906334355102,0.4371255761272349,6795.570026874542
union,.\weights\CVPR2022_CVNet_R50.pyth,vit_base_patch14_dinov2.lvd142m,openai/clip-vit-large-patch14,800,0.13806121267794097,95.51486802101135,8000,0.4070709250512719,6691.946598768234,0.2821540321806316,8.10856008529663,70,0.022045657987542083,0.8243017946477171,0.16765857193356065,6795.570026874542
intersection,.\weights\CVPR2022_CVNet_R50.pyth,vit_base_patch14_dinov2.lvd142m,openai/clip-vit-large-patch14,800,0.13806121267794097,95.51486802101135,8000,0.4070709250512719,6691.946598768234,0.2821540321806316,8.10856008529663,70,0.377501757351595,0.2283234865651071,0.2289053899158633,6795.570026874542
majority,.\weights\CVPR2022_CVNet_R50.pyth,vit_base_patch14_dinov2.lvd142m,openai/clip-vit-large-patch14,800,0.13806121267794097,95.51486802101135,8000,0.4070709250512719,6691.946598768234,0.2821540321806316,8.10856008529663,70,0.17556702974052749,0.5838478019412893,0.42978489142017096,6795.570026874542
union,.\weights\CVPR2022_CVNet_R50.pyth,vit_base_patch14_dinov2.lvd142m,openai/clip-vit-large-patch14,800,0.13806121267794097,95.51486802101135,8000,0.4070709250512719,6691.946598768234,0.2821540321806316,8.10856008529663,80,0.019532633531210382,0.8325602861138098,0.15289213148762015,6795.570026874542
intersection,.\weights\CVPR2022_CVNet_R50.pyth,vit_base_patch14_dinov2.lvd142m,openai/clip-vit-large-patch14,800,0.13806121267794097,95.51486802101135,8000,0.4070709250512719,6691.946598768234,0.2821540321806316,8.10856008529663,80,0.3676198765424797,0.24106396498788113,0.23929728278285142,6795.570026874542
majority,.\weights\CVPR2022_CVNet_R50.pyth,vit_base_patch14_dinov2.lvd142m,openai/clip-vit-large-patch14,800,0.13806121267794097,95.51486802101135,8000,0.4070709250512719,6691.946598768234,0.2821540321806316,8.10856008529663,80,0.15463523615767238,0.6011752615063826,0.4219754351335661,6795.570026874542
union,.\weights\CVPR2022_CVNet_R50.pyth,vit_base_patch14_dinov2.lvd142m,openai/clip-vit-large-patch14,800,0.13806121267794097,95.51486802101135,8000,0.4070709250512719,6691.946598768234,0.2821540321806316,8.10856008529663,90,0.01753873587806653,0.840782846832312,0.14057219542368832,6795.570026874542
intersection,.\weights\CVPR2022_CVNet_R50.pyth,vit_base_patch14_dinov2.lvd142m,openai/clip-vit-large-patch14,800,0.13806121267794097,95.51486802101135,8000,0.4070709250512719,6691.946598768234,0.2821540321806316,8.10856008529663,90,0.3540799580984121,0.2502935228578611,0.24613700070484396,6795.570026874542
majority,.\weights\CVPR2022_CVNet_R50.pyth,vit_base_patch14_dinov2.lvd142m,openai/clip-vit-large-patch14,800,0.13806121267794097,95.51486802101135,8000,0.4070709250512719,6691.946598768234,0.2821540321806316,8.10856008529663,90,0.13904226491410734,0.61806390573818,0.4143563335087051,6795.570026874542
union,.\weights\CVPR2022_CVNet_R50.pyth,vit_base_patch14_dinov2.lvd142m,openai/clip-vit-large-patch14,800,0.13806121267794097,95.51486802101135,8000,0.4070709250512719,6691.946598768234,0.2821540321806316,8.10856008529663,100,0.015892247296733355,0.8461103859057928,0.12986549043387,6795.570026874542
intersection,.\weights\CVPR2022_CVNet_R50.pyth,vit_base_patch14_dinov2.lvd142m,openai/clip-vit-large-patch14,800,0.13806121267794097,95.51486802101135,8000,0.4070709250512719,6691.946598768234,0.2821540321806316,8.10856008529663,100,0.3408755306007314,0.2593486913996368,0.2528116744393806,6795.570026874542
majority,.\weights\CVPR2022_CVNet_R50.pyth,vit_base_patch14_dinov2.lvd142m,openai/clip-vit-large-patch14,800,0.13806121267794097,95.51486802101135,8000,0.4070709250512719,6691.946598768234,0.2821540321806316,8.10856008529663,100,0.12565693124349137,0.6276419449428426,0.402962341013737,6795.570026874542
union,.\weights\CVPR2022_CVNet_R50.pyth,vit_base_patch14_dinov2.lvd142m,openai/clip-vit-large-patch14,800,0.13806121267794097,95.51486802101135,8000,0.4070709250512719,6691.946598768234,0.2821540321806316,8.10856008529663,110,0.014581490796006933,0.8521745281604907,0.1210473569537267,6795.570026874542
intersection,.\weights\CVPR2022_CVNet_R50.pyth,vit_base_patch14_dinov2.lvd142m,openai/clip-vit-large-patch14,800,0.13806121267794097,95.51486802101135,8000,0.4070709250512719,6691.946598768234,0.2821540321806316,8.10856008529663,110,0.3334475864484773,0.27142353292503696,0.26245669271385574,6795.570026874542
majority,.\weights\CVPR2022_CVNet_R50.pyth,vit_base_patch14_dinov2.lvd142m,openai/clip-vit-large-patch14,800,0.13806121267794097,95.51486802101135,8000,0.4070709250512719,6691.946598768234,0.2821540321806316,8.10856008529663,110,0.11501522192492612,0.6420639744825669,0.39462417016472456,6795.570026874542
union,.\weights\CVPR2022_CVNet_R50.pyth,vit_base_patch14_dinov2.lvd142m,openai/clip-vit-large-patch14,800,0.13806121267794097,95.51486802101135,8000,0.4070709250512719,6691.946598768234,0.2821540321806316,8.10856008529663,120,0.01348715383468655,0.8572555498942531,0.11346260656861833,6795.570026874542
intersection,.\weights\CVPR2022_CVNet_R50.pyth,vit_base_patch14_dinov2.lvd142m,openai/clip-vit-large-patch14,800,0.13806121267794097,95.51486802101135,8000,0.4070709250512719,6691.946598768234,0.2821540321806316,8.10856008529663,120,0.3232712949577282,0.28161824700212784,0.2693069613834815,6795.570026874542
majority,.\weights\CVPR2022_CVNet_R50.pyth,vit_base_patch14_dinov2.lvd142m,openai/clip-vit-large-patch14,800,0.13806121267794097,95.51486802101135,8000,0.4070709250512719,6691.946598768234,0.2821540321806316,8.10856008529663,120,0.10540091365346917,0.651669467850713,0.38491708683374204,6795.570026874542
union,.\weights\CVPR2022_CVNet_R50.pyth,vit_base_patch14_dinov2.lvd142m,openai/clip-vit-large-patch14,800,0.13806121267794097,95.51486802101135,8000,0.4070709250512719,6691.946598768234,0.2821540321806316,8.10856008529663,130,0.012533207264400518,0.8621433749119483,0.10669234248741287,6795.570026874542
intersection,.\weights\CVPR2022_CVNet_R50.pyth,vit_base_patch14_dinov2.lvd142m,openai/clip-vit-large-patch14,800,0.13806121267794097,95.51486802101135,8000,0.4070709250512719,6691.946598768234,0.2821540321806316,8.10856008529663,130,0.31348246870099,0.28955154296302116,0.2745163643245521,6795.570026874542
majority,.\weights\CVPR2022_CVNet_R50.pyth,vit_base_patch14_dinov2.lvd142m,openai/clip-vit-large-patch14,800,0.13806121267794097,95.51486802101135,8000,0.4070709250512719,6691.946598768234,0.2821540321806316,8.10856008529663,130,0.09724319008051725,0.6601429726107438,0.3746958731185078,6795.570026874542
union,.\weights\CVPR2022_CVNet_R50.pyth,vit_base_patch14_dinov2.lvd142m,openai/clip-vit-large-patch14,800,0.13806121267794097,95.51486802101135,8000,0.4070709250512719,6691.946598768234,0.2821540321806316,8.10856008529663,140,0.0117256684875263,0.868249718964721,0.10084463048343094,6795.570026874542
intersection,.\weights\CVPR2022_CVNet_R50.pyth,vit_base_patch14_dinov2.lvd142m,openai/clip-vit-large-patch14,800,0.13806121267794097,95.51486802101135,8000,0.4070709250512719,6691.946598768234,0.2821540321806316,8.10856008529663,140,0.3000746973018185,0.29511714213657486,0.2769821542439803,6795.570026874542
majority,.\weights\CVPR2022_CVNet_R50.pyth,vit_base_patch14_dinov2.lvd142m,openai/clip-vit-large-patch14,800,0.13806121267794097,95.51486802101135,8000,0.4070709250512719,6691.946598768234,0.2821540321806316,8.10856008529663,140,0.08997972033255965,0.6690018975512434,0.36463088316215203,6795.570026874542
union,.\weights\CVPR2022_CVNet_R50.pyth,vit_base_patch14_dinov2.lvd142m,openai/clip-vit-large-patch14,800,0.13806121267794097,95.51486802101135,8000,0.4070709250512719,6691.946598768234,0.2821540321806316,8.10856008529663,150,0.011014327078356369,0.8718253640988076,0.09556005485705815,6795.570026874542
intersection,.\weights\CVPR2022_CVNet_R50.pyth,vit_base_patch14_dinov2.lvd142m,openai/clip-vit-large-patch14,800,0.13806121267794097,95.51486802101135,8000,0.4070709250512719,6691.946598768234,0.2821540321806316,8.10856008529663,150,0.2915791955120695,0.3006725099448552,0.2800456031265613,6795.570026874542
majority,.\weights\CVPR2022_CVNet_R50.pyth,vit_base_patch14_dinov2.lvd142m,openai/clip-vit-large-patch14,800,0.13806121267794097,95.51486802101135,8000,0.4070709250512719,6691.946598768234,0.2821540321806316,8.10856008529663,150,0.08338833469523715,0.6738605834498452,0.3538465068795413,6795.570026874542
union,.\weights\CVPR2022_CVNet_R50.pyth,vit_base_patch14_dinov2.lvd142m,openai/clip-vit-base-patch32,800,0.13806121267794097,95.51486802101135,9000,0.40725165583661826,10057.834910869598,0.13366946789995784,6.1021857261657715,10,0.10367872177849956,0.5563689274316422,0.35447335890123793,10159.451964616776
intersection,.\weights\CVPR2022_CVNet_R50.pyth,vit_base_patch14_dinov2.lvd142m,openai/clip-vit-base-patch32,800,0.13806121267794097,95.51486802101135,9000,0.40725165583661826,10057.834910869598,0.13366946789995784,6.1021857261657715,10,0.24112554112554108,0.07211490908611802,0.07634642757607625,10159.451964616776
majority,.\weights\CVPR2022_CVNet_R50.pyth,vit_base_patch14_dinov2.lvd142m,openai/clip-vit-base-patch32,800,0.13806121267794097,95.51486802101135,9000,0.40725165583661826,10057.834910869598,0.13366946789995784,6.1021857261657715,10,0.4438665996701711,0.26955945263515446,0.2715599210097503,10159.451964616776
union,.\weights\CVPR2022_CVNet_R50.pyth,vit_base_patch14_dinov2.lvd142m,openai/clip-vit-base-patch32,800,0.13806121267794097,95.51486802101135,9000,0.40725165583661826,10057.834910869598,0.13366946789995784,6.1021857261657715,20,0.06005263599478649,0.6442045996190381,0.29736290932244985,10159.451964616776
intersection,.\weights\CVPR2022_CVNet_R50.pyth,vit_base_patch14_dinov2.lvd142m,openai/clip-vit-base-patch32,800,0.13806121267794097,95.51486802101135,9000,0.40725165583661826,10057.834910869598,0.13366946789995784,6.1021857261657715,20,0.29404278756957325,0.10665517398949406,0.1115071626420624,10159.451964616776
majority,.\weights\CVPR2022_CVNet_R50.pyth,vit_base_patch14_dinov2.lvd142m,openai/clip-vit-base-patch32,800,0.13806121267794097,95.51486802101135,9000,0.40725165583661826,10057.834910869598,0.13366946789995784,6.1021857261657715,20,0.34540000043246794,0.34306636559847503,0.32623175059889825,10159.451964616776
union,.\weights\CVPR2022_CVNet_R50.pyth,vit_base_patch14_dinov2.lvd142m,openai/clip-vit-base-patch32,800,0.13806121267794097,95.51486802101135,9000,0.40725165583661826,10057.834910869598,0.13366946789995784,6.1021857261657715,30,0.04261708643107972,0.6867683128294759,0.2502460539920061,10159.451964616776
intersection,.\weights\CVPR2022_CVNet_R50.pyth,vit_base_patch14_dinov2.lvd142m,openai/clip-vit-base-patch32,800,0.13806121267794097,95.51486802101135,9000,0.40725165583661826,10057.834910869598,0.13366946789995784,6.1021857261657715,30,0.31521915584415583,0.13029523263003018,0.13483321398536185,10159.451964616776
majority,.\weights\CVPR2022_CVNet_R50.pyth,vit_base_patch14_dinov2.lvd142m,openai/clip-vit-base-patch32,800,0.13806121267794097,95.51486802101135,9000,0.40725165583661826,10057.834910869598,0.13366946789995784,6.1021857261657715,30,0.2771081272916367,0.3887629848638968,0.35030326131293515,10159.451964616776
union,.\weights\CVPR2022_CVNet_R50.pyth,vit_base_patch14_dinov2.lvd142m,openai/clip-vit-base-patch32,800,0.13806121267794097,95.51486802101135,9000,0.40725165583661826,10057.834910869598,0.13366946789995784,6.1021857261657715,40,0.03328205324361782,0.7168690678353351,0.2168267682980409,10159.451964616776
intersection,.\weights\CVPR2022_CVNet_R50.pyth,vit_base_patch14_dinov2.lvd142m,openai/clip-vit-base-patch32,800,0.13806121267794097,95.51486802101135,9000,0.40725165583661826,10057.834910869598,0.13366946789995784,6.1021857261657715,40,0.32148432375705105,0.15105990041174341,0.15469101186900602,10159.451964616776
majority,.\weights\CVPR2022_CVNet_R50.pyth,vit_base_patch14_dinov2.lvd142m,openai/clip-vit-base-patch32,800,0.13806121267794097,95.51486802101135,9000,0.40725165583661826,10057.834910869598,0.13366946789995784,6.1021857261657715,40,0.22506148366852374,0.4199970315128594,0.35716679034246623,10159.451964616776
union,.\weights\CVPR2022_CVNet_R50.pyth,vit_base_patch14_dinov2.lvd142m,openai/clip-vit-base-patch32,800,0.13806121267794097,95.51486802101135,9000,0.40725165583661826,10057.834910869598,0.13366946789995784,6.1021857261657715,50,0.027429746824057046,0.7360879072305972,0.191279016302726,10159.451964616776
intersection,.\weights\CVPR2022_CVNet_R50.pyth,vit_base_patch14_dinov2.lvd142m,openai/clip-vit-base-patch32,800,0.13806121267794097,95.51486802101135,9000,0.40725165583661826,10057.834910869598,0.13366946789995784,6.1021857261657715,50,0.3237111080658158,0.16603579302562305,0.16868036533384437,10159.451964616776
majority,.\weights\CVPR2022_CVNet_R50.pyth,vit_base_patch14_dinov2.lvd142m,openai/clip-vit-base-patch32,800,0.13806121267794097,95.51486802101135,9000,0.40725165583661826,10057.834910869598,0.13366946789995784,6.1021857261657715,50,0.1889278272406641,0.44771953580383206,0.3594583426800141,10159.451964616776
union,.\weights\CVPR2022_CVNet_R50.pyth,vit_base_patch14_dinov2.lvd142m,openai/clip-vit-base-patch32,800,0.13806121267794097,95.51486802101135,9000,0.40725165583661826,10057.834910869598,0.13366946789995784,6.1021857261657715,60,0.023293492901492036,0.7511452283684187,0.17083243987901828,10159.451964616776
intersection,.\weights\CVPR2022_CVNet_R50.pyth,vit_base_patch14_dinov2.lvd142m,openai/clip-vit-base-patch32,800,0.13806121267794097,95.51486802101135,9000,0.40725165583661826,10057.834910869598,0.13366946789995784,6.1021857261657715,60,0.3178446818107938,0.17685273423312958,0.17811059368518384,10159.451964616776
