mode,global_family,global_bb,global_m,global_map,local_family,local_bb,local_m,local_map,sem_family,sem_bb,sem_map,top_k,precision,recall,f3,total_time
intersection,ConvNeXtV2,convnextv2_large,0,0.21998233000835404,DINOv2,vit_giant_patch14_reg4_dinov2.lvd142m_336,0,0.16813784279218064,SigLIP,google/siglip-base-patch16-224,0.3403609433849101,10,0.35303030303030297,0.13040323461446457,0.13612021902445282,5511.037960529327
majority,ConvNeXtV2,convnextv2_large,0,0.21998233000835404,DINOv2,vit_giant_patch14_reg4_dinov2.lvd142m_336,0,0.16813784279218064,SigLIP,google/siglip-base-patch16-224,0.3403609433849101,10,0.3662221706864564,0.29232467316763533,0.2851550461857383,5511.037960529327
union,ConvNeXtV2,convnextv2_large,0,0.21998233000835404,DINOv2,vit_giant_patch14_reg4_dinov2.lvd142m_336,0,0.16813784279218064,SigLIP,google/siglip-base-patch16-224,0.3403609433849101,20,0.06016238275370939,0.60245640631491,0.28742576217929106,5511.037960529327
intersection,ConvNeXtV2,convnextv2_large,0,0.21998233000835404,DINOv2,vit_giant_patch14_reg4_dinov2.lvd142m_336,0,0.16813784279218064,SigLIP,google/siglip-base-patch16-224,0.3403609433849101,20,0.37066633988306064,0.17730723461242942,0.18095377828555423,5511.037960529327
majority,ConvNeXtV2,convnextv2_large,0,0.21998233000835404,DINOv2,vit_giant_patch14_reg4_dinov2.lvd142m_336,0,0.16813784279218064,SigLIP,google/siglip-base-patch16-224,0.3403609433849101,20,0.254508840214519,0.36589297048020314,0.3261056290815597,5511.037960529327
union,ConvNeXtV2,convnextv2_large,0,0.21998233000835404,DINOv2,vit_giant_patch14_reg4_dinov2.lvd142m_336,0,0.16813784279218064,SigLIP,google/siglip-base-patch16-224,0.3403609433849101,30,0.04292851521229257,0.6431100007416614,0.24480886394682635,5511.037960529327
intersection,ConvNeXtV2,convnextv2_large,0,0.21998233000835404,DINOv2,vit_giant_patch14_reg4_dinov2.lvd142m_336,0,0.16813784279218064,SigLIP,google/siglip-base-patch16-224,0.3403609433849101,30,0.3471456123241837,0.21456722376914317,0.21318237780974963,5511.037960529327
majority,ConvNeXtV2,convnextv2_large,0,0.21998233000835404,DINOv2,vit_giant_patch14_reg4_dinov2.lvd142m_336,0,0.16813784279218064,SigLIP,google/siglip-base-patch16-224,0.3403609433849101,30,0.19586869664522344,0.4142269304415981,0.3392482457750129,5511.037960529327
union,ConvNeXtV2,convnextv2_large,0,0.21998233000835404,DINOv2,vit_giant_patch14_reg4_dinov2.lvd142m_336,0,0.16813784279218064,SigLIP,google/siglip-base-patch16-224,0.3403609433849101,40,0.03370312140027574,0.6720075932338394,0.21373815220362796,5511.037960529327
intersection,ConvNeXtV2,convnextv2_large,0,0.21998233000835404,DINOv2,vit_giant_patch14_reg4_dinov2.lvd142m_336,0,0.16813784279218064,SigLIP,google/siglip-base-patch16-224,0.3403609433849101,40,0.32807607255659205,0.2383866620127602,0.2320980674624713,5511.037960529327
majority,ConvNeXtV2,convnextv2_large,0,0.21998233000835404,DINOv2,vit_giant_patch14_reg4_dinov2.lvd142m_336,0,0.16813784279218064,SigLIP,google/siglip-base-patch16-224,0.3403609433849101,40,0.15981755686650434,0.44743890841460554,0.3390658595907175,5511.037960529327
union,ConvNeXtV2,convnextv2_large,0,0.21998233000835404,DINOv2,vit_giant_patch14_reg4_dinov2.lvd142m_336,0,0.16813784279218064,SigLIP,google/siglip-base-patch16-224,0.3403609433849101,50,0.02787768387529223,0.6950836254718035,0.19002779755017926,5511.037960529327
intersection,ConvNeXtV2,convnextv2_large,0,0.21998233000835404,DINOv2,vit_giant_patch14_reg4_dinov2.lvd142m_336,0,0.16813784279218064,SigLIP,google/siglip-base-patch16-224,0.3403609433849101,50,0.3064317671622301,0.2642180219857598,0.24966821980127848,5511.037960529327
majority,ConvNeXtV2,convnextv2_large,0,0.21998233000835404,DINOv2,vit_giant_patch14_reg4_dinov2.lvd142m_336,0,0.16813784279218064,SigLIP,google/siglip-base-patch16-224,0.3403609433849101,50,0.13366223769680313,0.47447442992348454,0.33586754155947945,5511.037960529327
union,ConvNeXtV2,convnextv2_large,0,0.21998233000835404,DINOv2,vit_giant_patch14_reg4_dinov2.lvd142m_336,0,0.16813784279218064,SigLIP,google/siglip-base-patch16-224,0.3403609433849101,60,0.023863658861091683,0.7136173216637789,0.1714540449295455,5511.037960529327
intersection,ConvNeXtV2,convnextv2_large,0,0.21998233000835404,DINOv2,vit_giant_patch14_reg4_dinov2.lvd142m_336,0,0.16813784279218064,SigLIP,google/siglip-base-patch16-224,0.3403609433849101,60,0.2876592454151818,0.28133460174438496,0.26059716618998263,5511.037960529327
majority,ConvNeXtV2,convnextv2_large,0,0.21998233000835404,DINOv2,vit_giant_patch14_reg4_dinov2.lvd142m_336,0,0.16813784279218064,SigLIP,google/siglip-base-patch16-224,0.3403609433849101,60,0.11412844553356981,0.4936246571631407,0.3280098813530389,5511.037960529327
union,ConvNeXtV2,convnextv2_large,0,0.21998233000835404,DINOv2,vit_giant_patch14_reg4_dinov2.lvd142m_336,0,0.16813784279218064,SigLIP,google/siglip-base-patch16-224,0.3403609433849101,70,0.020874932906689285,0.7279043829070089,0.1559705358036319,5511.037960529327
intersection,ConvNeXtV2,convnextv2_large,0,0.21998233000835404,DINOv2,vit_giant_patch14_reg4_dinov2.lvd142m_336,0,0.16813784279218064,SigLIP,google/siglip-base-patch16-224,0.3403609433849101,70,0.2697421188187337,0.2979043804823264,0.2708414295874378,5511.037960529327
majority,ConvNeXtV2,convnextv2_large,0,0.21998233000835404,DINOv2,vit_giant_patch14_reg4_dinov2.lvd142m_336,0,0.16813784279218064,SigLIP,google/siglip-base-patch16-224,0.3403609433849101,70,0.1011470585352756,0.5114116789304194,0.32119094012125793,5511.037960529327
union,ConvNeXtV2,convnextv2_large,0,0.21998233000835404,DINOv2,vit_giant_patch14_reg4_dinov2.lvd142m_336,0,0.16813784279218064,SigLIP,google/siglip-base-patch16-224,0.3403609433849101,80,0.018634141340445477,0.741667474629182,0.14353212749306093,5511.037960529327
intersection,ConvNeXtV2,convnextv2_large,0,0.21998233000835404,DINOv2,vit_giant_patch14_reg4_dinov2.lvd142m_336,0,0.16813784279218064,SigLIP,google/siglip-base-patch16-224,0.3403609433849101,80,0.255474743306724,0.31105204180368906,0.2776377124831997,5511.037960529327
majority,ConvNeXtV2,convnextv2_large,0,0.21998233000835404,DINOv2,vit_giant_patch14_reg4_dinov2.lvd142m_336,0,0.16813784279218064,SigLIP,google/siglip-base-patch16-224,0.3403609433849101,80,0.09018571315607374,0.5285477999077359,0.31379475552234287,5511.037960529327
union,ConvNeXtV2,convnextv2_large,0,0.21998233000835404,DINOv2,vit_giant_patch14_reg4_dinov2.lvd142m_336,0,0.16813784279218064,SigLIP,google/siglip-base-patch16-224,0.3403609433849101,90,0.016789725866526294,0.750422086150099,0.13250743200548334,5511.037960529327
intersection,ConvNeXtV2,convnextv2_large,0,0.21998233000835404,DINOv2,vit_giant_patch14_reg4_dinov2.lvd142m_336,0,0.16813784279218064,SigLIP,google/siglip-base-patch16-224,0.3403609433849101,90,0.24042470053252976,0.32526576706652144,0.2842351883942226,5511.037960529327
majority,ConvNeXtV2,convnextv2_large,0,0.21998233000835404,DINOv2,vit_giant_patch14_reg4_dinov2.lvd142m_336,0,0.16813784279218064,SigLIP,google/siglip-base-patch16-224,0.3403609433849101,90,0.08139142694750819,0.543375581915856,0.3062081933157714,5511.037960529327
union,ConvNeXtV2,convnextv2_large,0,0.21998233000835404,DINOv2,vit_giant_patch14_reg4_dinov2.lvd142m_336,0,0.16813784279218064,SigLIP,google/siglip-base-patch16-224,0.3403609433849101,100,0.015254270679013,0.7567489092347047,0.12286046982580098,5511.037960529327
intersection,ConvNeXtV2,convnextv2_large,0,0.21998233000835404,DINOv2,vit_giant_patch14_reg4_dinov2.lvd142m_336,0,0.16813784279218064,SigLIP,google/siglip-base-patch16-224,0.3403609433849101,100,0.22631969073553684,0.33710101425079464,0.28835110506392114,5511.037960529327
majority,ConvNeXtV2,convnextv2_large,0,0.21998233000835404,DINOv2,vit_giant_patch14_reg4_dinov2.lvd142m_336,0,0.16813784279218064,SigLIP,google/siglip-base-patch16-224,0.3403609433849101,100,0.07431439126681919,0.558215223006452,0.29881101484961625,5511.037960529327
union,ConvNeXtV2,convnextv2_large,0,0.21998233000835404,DINOv2,vit_giant_patch14_reg4_dinov2.lvd142m_336,0,0.16813784279218064,SigLIP,google/siglip-base-patch16-256,0.35208513930299556,10,0.10933988445013428,0.5428623462523386,0.35455866094946126,5521.9606766700745
intersection,ConvNeXtV2,convnextv2_large,0,0.21998233000835404,DINOv2,vit_giant_patch14_reg4_dinov2.lvd142m_336,0,0.16813784279218064,SigLIP,google/siglip-base-patch16-256,0.35208513930299556,10,0.35497835497835495,0.13149820083786853,0.13716157966531348,5521.9606766700745
majority,ConvNeXtV2,convnextv2_large,0,0.21998233000835404,DINOv2,vit_giant_patch14_reg4_dinov2.lvd142m_336,0,0.16813784279218064,SigLIP,google/siglip-base-patch16-256,0.35208513930299556,10,0.3683444779426922,0.2923305708435101,0.2850725047376346,5521.9606766700745
union,ConvNeXtV2,convnextv2_large,0,0.21998233000835404,DINOv2,vit_giant_patch14_reg4_dinov2.lvd142m_336,0,0.16813784279218064,SigLIP,google/siglip-base-patch16-256,0.35208513930299556,20,0.06173229818055801,0.6193026778283893,0.29552744304871614,5521.9606766700745
intersection,ConvNeXtV2,convnextv2_large,0,0.21998233000835404,DINOv2,vit_giant_patch14_reg4_dinov2.lvd142m_336,0,0.16813784279218064,SigLIP,google/siglip-base-patch16-256,0.35208513930299556,20,0.3697952097505669,0.17911966280472771,0.18267403172684077,5521.9606766700745
majority,ConvNeXtV2,convnextv2_large,0,0.21998233000835404,DINOv2,vit_giant_patch14_reg4_dinov2.lvd142m_336,0,0.16813784279218064,SigLIP,google/siglip-base-patch16-256,0.35208513930299556,20,0.2587709631326761,0.37066225422675964,0.32936159387986275,5521.9606766700745
union,ConvNeXtV2,convnextv2_large,0,0.21998233000835404,DINOv2,vit_giant_patch14_reg4_dinov2.lvd142m_336,0,0.16813784279218064,SigLIP,google/siglip-base-patch16-256,0.35208513930299556,30,0.0439958569047975,0.6576364569853158,0.2507347268933766,5521.9606766700745
intersection,ConvNeXtV2,convnextv2_large,0,0.21998233000835404,DINOv2,vit_giant_patch14_reg4_dinov2.lvd142m_336,0,0.16813784279218064,SigLIP,google/siglip-base-patch16-256,0.35208513930299556,30,0.34704029060766073,0.21822095414771125,0.21643869576518177,5521.9606766700745
majority,ConvNeXtV2,convnextv2_large,0,0.21998233000835404,DINOv2,vit_giant_patch14_reg4_dinov2.lvd142m_336,0,0.16813784279218064,SigLIP,google/siglip-base-patch16-256,0.35208513930299556,30,0.19827492728120816,0.41745929432379014,0.34198233831430025,5521.9606766700745
union,ConvNeXtV2,convnextv2_large,0,0.21998233000835404,DINOv2,vit_giant_patch14_reg4_dinov2.lvd142m_336,0,0.16813784279218064,SigLIP,google/siglip-base-patch16-256,0.35208513930299556,40,0.03437620999236811,0.6837294858476342,0.21799386779959937,5521.9606766700745
intersection,ConvNeXtV2,convnextv2_large,0,0.21998233000835404,DINOv2,vit_giant_patch14_reg4_dinov2.lvd142m_336,0,0.16813784279218064,SigLIP,google/siglip-base-patch16-256,0.35208513930299556,40,0.3292976105201564,0.24431862462085918,0.23696283691712183,5521.9606766700745
majority,ConvNeXtV2,convnextv2_large,0,0.21998233000835404,DINOv2,vit_giant_patch14_reg4_dinov2.lvd142m_336,0,0.16813784279218064,SigLIP,google/siglip-base-patch16-256,0.35208513930299556,40,0.16146512293222745,0.4501526936532189,0.34127134712230295,5521.9606766700745
union,ConvNeXtV2,convnextv2_large,0,0.21998233000835404,DINOv2,vit_giant_patch14_reg4_dinov2.lvd142m_336,0,0.16813784279218064,SigLIP,google/siglip-base-patch16-256,0.35208513930299556,50,0.028446398823682745,0.7071774720695653,0.19392555260072503,5521.9606766700745
intersection,ConvNeXtV2,convnextv2_large,0,0.21998233000835404,DINOv2,vit_giant_patch14_reg4_dinov2.lvd142m_336,0,0.16813784279218064,SigLIP,google/siglip-base-patch16-256,0.35208513930299556,50,0.30933822171533765,0.2666211406023524,0.2518825505108401,5521.9606766700745
majority,ConvNeXtV2,convnextv2_large,0,0.21998233000835404,DINOv2,vit_giant_patch14_reg4_dinov2.lvd142m_336,0,0.16813784279218064,SigLIP,google/siglip-base-patch16-256,0.35208513930299556,50,0.13524180935384889,0.47608640391418283,0.336655985366281,5521.9606766700745
union,ConvNeXtV2,convnextv2_large,0,0.21998233000835404,DINOv2,vit_giant_patch14_reg4_dinov2.lvd142m_336,0,0.16813784279218064,SigLIP,google/siglip-base-patch16-256,0.35208513930299556,60,0.024388901835954532,0.7293786752092233,0.1752632164631451,5521.9606766700745
intersection,ConvNeXtV2,convnextv2_large,0,0.21998233000835404,DINOv2,vit_giant_patch14_reg4_dinov2.lvd142m_336,0,0.16813784279218064,SigLIP,google/siglip-base-patch16-256,0.35208513930299556,60,0.28981092606885395,0.284957097574673,0.2636838081851287,5521.9606766700745
majority,ConvNeXtV2,convnextv2_large,0,0.21998233000835404,DINOv2,vit_giant_patch14_reg4_dinov2.lvd142m_336,0,0.16813784279218064,SigLIP,google/siglip-base-patch16-256,0.35208513930299556,60,0.11454321180417767,0.49726465138396964,0.3294396065502968,5521.9606766700745
union,ConvNeXtV2,convnextv2_large,0,0.21998233000835404,DINOv2,vit_giant_patch14_reg4_dinov2.lvd142m_336,0,0.16813784279218064,SigLIP,google/siglip-base-patch16-256,0.35208513930299556,70,0.02134900618343351,0.7440375866918074,0.1595413497913459,5521.9606766700745
intersection,ConvNeXtV2,convnextv2_large,0,0.21998233000835404,DINOv2,vit_giant_patch14_reg4_dinov2.lvd142m_336,0,0.16813784279218064,SigLIP,google/siglip-base-patch16-256,0.35208513930299556,70,0.2734240862898052,0.30038626683190756,0.2727916720904819,5521.9606766700745
majority,ConvNeXtV2,convnextv2_large,0,0.21998233000835404,DINOv2,vit_giant_patch14_reg4_dinov2.lvd142m_336,0,0.16813784279218064,SigLIP,google/siglip-base-patch16-256,0.35208513930299556,70,0.10095554773777111,0.5159223054950949,0.32249973515988406,5521.9606766700745
union,ConvNeXtV2,convnextv2_large,0,0.21998233000835404,DINOv2,vit_giant_patch14_reg4_dinov2.lvd142m_336,0,0.16813784279218064,SigLIP,google/siglip-base-patch16-256,0.35208513930299556,80,0.019054367210059684,0.7576255649271787,0.14678536726854238,5521.9606766700745
intersection,ConvNeXtV2,convnextv2_large,0,0.21998233000835404,DINOv2,vit_giant_patch14_reg4_dinov2.lvd142m_336,0,0.16813784279218064,SigLIP,google/siglip-base-patch16-256,0.35208513930299556,80,0.25633837226697964,0.31332810718852067,0.27866720120078986,5521.9606766700745
majority,ConvNeXtV2,convnextv2_large,0,0.21998233000835404,DINOv2,vit_giant_patch14_reg4_dinov2.lvd142m_336,0,0.16813784279218064,SigLIP,google/siglip-base-patch16-256,0.35208513930299556,80,0.09034782910356906,0.5332416126945587,0.3151093525861117,5521.9606766700745
union,ConvNeXtV2,convnextv2_large,0,0.21998233000835404,DINOv2,vit_giant_patch14_reg4_dinov2.lvd142m_336,0,0.16813784279218064,SigLIP,google/siglip-base-patch16-256,0.35208513930299556,90,0.017159171321299033,0.7666769928330519,0.13546653172448922,5521.9606766700745
intersection,ConvNeXtV2,convnextv2_large,0,0.21998233000835404,DINOv2,vit_giant_patch14_reg4_dinov2.lvd142m_336,0,0.16813784279218064,SigLIP,google/siglip-base-patch16-256,0.35208513930299556,90,0.24004138540938294,0.32651916959833305,0.28441783404872345,5521.9606766700745
majority,ConvNeXtV2,convnextv2_large,0,0.21998233000835404,DINOv2,vit_giant_patch14_reg4_dinov2.lvd142m_336,0,0.16813784279218064,SigLIP,google/siglip-base-patch16-256,0.35208513930299556,90,0.08146908356420914,0.5467515604064257,0.30679728020114355,5521.9606766700745
union,ConvNeXtV2,convnextv2_large,0,0.21998233000835404,DINOv2,vit_giant_patch14_reg4_dinov2.lvd142m_336,0,0.16813784279218064,SigLIP,google/siglip-base-patch16-256,0.35208513930299556,100,0.015604551873861772,0.773566785595887,0.1257006019217961,5521.9606766700745
intersection,ConvNeXtV2,convnextv2_large,0,0.21998233000835404,DINOv2,vit_giant_patch14_reg4_dinov2.lvd142m_336,0,0.16813784279218064,SigLIP,google/siglip-base-patch16-256,0.35208513930299556,100,0.22811576754535498,0.34229268630529136,0.29123205175184935,5521.9606766700745
majority,ConvNeXtV2,convnextv2_large,0,0.21998233000835404,DINOv2,vit_giant_patch14_reg4_dinov2.lvd142m_336,0,0.16813784279218064,SigLIP,google/siglip-base-patch16-256,0.35208513930299556,100,0.07496434257464395,0.5621152850974042,0.30029394649081415,5521.9606766700745
union,ConvNeXtV2,convnextv2_large,0,0.21998233000835404,DINOv2,vit_giant_patch14_reg4_dinov2.lvd142m_336,0,0.16813784279218064,SigLIP,google/siglip-base-patch16-384,0.4186538782313581,10,0.11840990412994161,0.594359732794368,0.386505753278637,5766.479191541672
intersection,ConvNeXtV2,convnextv2_large,0,0.21998233000835404,DINOv2,vit_giant_patch14_reg4_dinov2.lvd142m_336,0,0.16813784279218064,SigLIP,google/siglip-base-patch16-384,0.4186538782313581,10,0.3640885899814471,0.13649300311351495,0.14223544681534853,5766.479191541672
majority,ConvNeXtV2,convnextv2_large,0,0.21998233000835404,DINOv2,vit_giant_patch14_reg4_dinov2.lvd142m_336,0,0.16813784279218064,SigLIP,google/siglip-base-patch16-384,0.4186538782313581,10,0.3768649505256648,0.3054475359491116,0.297679829251226,5766.479191541672
union,ConvNeXtV2,convnextv2_large,0,0.21998233000835404,DINOv2,vit_giant_patch14_reg4_dinov2.lvd142m_336,0,0.16813784279218064,SigLIP,google/siglip-base-patch16-384,0.4186538782313581,20,0.06647121590625941,0.6668789715372269,0.31837213112971385,5766.479191541672
intersection,ConvNeXtV2,convnextv2_large,0,0.21998233000835404,DINOv2,vit_giant_patch14_reg4_dinov2.lvd142m_336,0,0.16813784279218064,SigLIP,google/siglip-base-patch16-384,0.4186538782313581,20,0.37234365337043906,0.18542192160292809,0.1882244350551688,5766.479191541672
majority,ConvNeXtV2,convnextv2_large,0,0.21998233000835404,DINOv2,vit_giant_patch14_reg4_dinov2.lvd142m_336,0,0.16813784279218064,SigLIP,google/siglip-base-patch16-384,0.4186538782313581,20,0.26520146551527224,0.38282316025583785,0.3394534357296356,5766.479191541672
union,ConvNeXtV2,convnextv2_large,0,0.21998233000835404,DINOv2,vit_giant_patch14_reg4_dinov2.lvd142m_336,0,0.16813784279218064,SigLIP,google/siglip-base-patch16-384,0.4186538782313581,30,0.04721127496084635,0.7062463786770271,0.26959069378626954,5766.479191541672
intersection,ConvNeXtV2,convnextv2_large,0,0.21998233000835404,DINOv2,vit_giant_patch14_reg4_dinov2.lvd142m_336,0,0.16813784279218064,SigLIP,google/siglip-base-patch16-384,0.4186538782313581,30,0.34924315177967774,0.2257186850423577,0.22310038903160256,5766.479191541672
majority,ConvNeXtV2,convnextv2_large,0,0.21998233000835404,DINOv2,vit_giant_patch14_reg4_dinov2.lvd142m_336,0,0.16813784279218064,SigLIP,google/siglip-base-patch16-384,0.4186538782313581,30,0.202423614658602,0.4300851642309816,0.3517645897343186,5766.479191541672
union,ConvNeXtV2,convnextv2_large,0,0.21998233000835404,DINOv2,vit_giant_patch14_reg4_dinov2.lvd142m_336,0,0.16813784279218064,SigLIP,google/siglip-base-patch16-384,0.4186538782313581,40,0.03668988018096671,0.7312188822472196,0.23303274264151794,5766.479191541672
intersection,ConvNeXtV2,convnextv2_large,0,0.21998233000835404,DINOv2,vit_giant_patch14_reg4_dinov2.lvd142m_336,0,0.16813784279218064,SigLIP,google/siglip-base-patch16-384,0.4186538782313581,40,0.3343112447617318,0.25214914186696086,0.2441220100629852,5766.479191541672
majority,ConvNeXtV2,convnextv2_large,0,0.21998233000835404,DINOv2,vit_giant_patch14_reg4_dinov2.lvd142m_336,0,0.16813784279218064,SigLIP,google/siglip-base-patch16-384,0.4186538782313581,40,0.1648939576189077,0.4651734833051678,0.3519531214536839,5766.479191541672
union,ConvNeXtV2,convnextv2_large,0,0.21998233000835404,DINOv2,vit_giant_patch14_reg4_dinov2.lvd142m_336,0,0.16813784279218064,SigLIP,google/siglip-base-patch16-384,0.4186538782313581,50,0.030250110121971145,0.7542049370341483,0.20650956397907502,5766.479191541672
intersection,ConvNeXtV2,convnextv2_large,0,0.21998233000835404,DINOv2,vit_giant_patch14_reg4_dinov2.lvd142m_336,0,0.16813784279218064,SigLIP,google/siglip-base-patch16-384,0.4186538782313581,50,0.3164683200291873,0.27608641603759543,0.2606618297001712,5766.479191541672
majority,ConvNeXtV2,convnextv2_large,0,0.21998233000835404,DINOv2,vit_giant_patch14_reg4_dinov2.lvd142m_336,0,0.16813784279218064,SigLIP,google/siglip-base-patch16-384,0.4186538782313581,50,0.13948135540732262,0.49161315180342113,0.3481342502638274,5766.479191541672
union,ConvNeXtV2,convnextv2_large,0,0.21998233000835404,DINOv2,vit_giant_patch14_reg4_dinov2.lvd142m_336,0,0.16813784279218064,SigLIP,google/siglip-base-patch16-384,0.4186538782313581,60,0.025791216671002908,0.7699400120558925,0.18536774014356935,5766.479191541672
intersection,ConvNeXtV2,convnextv2_large,0,0.21998233000835404,DINOv2,vit_giant_patch14_reg4_dinov2.lvd142m_336,0,0.16813784279218064,SigLIP,google/siglip-base-patch16-384,0.4186538782313581,60,0.29724712835482475,0.29474190376775844,0.27263351078787773,5766.479191541672
majority,ConvNeXtV2,convnextv2_large,0,0.21998233000835404,DINOv2,vit_giant_patch14_reg4_dinov2.lvd142m_336,0,0.16813784279218064,SigLIP,google/siglip-base-patch16-384,0.4186538782313581,60,0.11965892663926005,0.5126528676208776,0.341048496623771,5766.479191541672
union,ConvNeXtV2,convnextv2_large,0,0.21998233000835404,DINOv2,vit_giant_patch14_reg4_dinov2.lvd142m_336,0,0.16813784279218064,SigLIP,google/siglip-base-patch16-384,0.4186538782313581,70,0.022503876141946967,0.7836312375130176,0.16821222741007763,5766.479191541672
intersection,ConvNeXtV2,convnextv2_large,0,0.21998233000835404,DINOv2,vit_giant_patch14_reg4_dinov2.lvd142m_336,0,0.16813784279218064,SigLIP,google/siglip-base-patch16-384,0.4186538782313581,70,0.28238505023232124,0.31095538296108866,0.28251522180948746,5766.479191541672
majority,ConvNeXtV2,convnextv2_large,0,0.21998233000835404,DINOv2,vit_giant_patch14_reg4_dinov2.lvd142m_336,0,0.16813784279218064,SigLIP,google/siglip-base-patch16-384,0.4186538782313581,70,0.10533497081289411,0.5284746904297849,0.3316359918756246,5766.479191541672
union,ConvNeXtV2,convnextv2_large,0,0.21998233000835404,DINOv2,vit_giant_patch14_reg4_dinov2.lvd142m_336,0,0.16813784279218064,SigLIP,google/siglip-base-patch16-384,0.4186538782313581,80,0.01993303225473299,0.7922992402354033,0.15359260460808197,5766.479191541672
intersection,ConvNeXtV2,convnextv2_large,0,0.21998233000835404,DINOv2,vit_giant_patch14_reg4_dinov2.lvd142m_336,0,0.16813784279218064,SigLIP,google/siglip-base-patch16-384,0.4186538782313581,80,0.26400752419604134,0.3233558252316608,0.28864029357655635,5766.479191541672
majority,ConvNeXtV2,convnextv2_large,0,0.21998233000835404,DINOv2,vit_giant_patch14_reg4_dinov2.lvd142m_336,0,0.16813784279218064,SigLIP,google/siglip-base-patch16-384,0.4186538782313581,80,0.09416613576330785,0.5469867991300144,0.3246433431299594,5766.479191541672
union,ConvNeXtV2,convnextv2_large,0,0.21998233000835404,DINOv2,vit_giant_patch14_reg4_dinov2.lvd142m_336,0,0.16813784279218064,SigLIP,google/siglip-base-patch16-384,0.4186538782313581,90,0.017919824079035578,0.800732350910803,0.14154632267707312,5766.479191541672
intersection,ConvNeXtV2,convnextv2_large,0,0.21998233000835404,DINOv2,vit_giant_patch14_reg4_dinov2.lvd142m_336,0,0.16813784279218064,SigLIP,google/siglip-base-patch16-384,0.4186538782313581,90,0.24837998197418446,0.33657357226637213,0.2941954116747846,5766.479191541672
majority,ConvNeXtV2,convnextv2_large,0,0.21998233000835404,DINOv2,vit_giant_patch14_reg4_dinov2.lvd142m_336,0,0.16813784279218064,SigLIP,google/siglip-base-patch16-384,0.4186538782313581,90,0.08468369913338636,0.5615740493193463,0.31643090054698864,5766.479191541672
union,ConvNeXtV2,convnextv2_large,0,0.21998233000835404,DINOv2,vit_giant_patch14_reg4_dinov2.lvd142m_336,0,0.16813784279218064,SigLIP,google/siglip-base-patch16-384,0.4186538782313581,100,0.01626955616047374,0.8059576142254953,0.13109230672635075,5766.479191541672
intersection,ConvNeXtV2,convnextv2_large,0,0.21998233000835404,DINOv2,vit_giant_patch14_reg4_dinov2.lvd142m_336,0,0.16813784279218064,SigLIP,google/siglip-base-patch16-384,0.4186538782313581,100,0.2349821812435331,0.34963081174406613,0.2992143199524077,5766.479191541672
majority,ConvNeXtV2,convnextv2_large,0,0.21998233000835404,DINOv2,vit_giant_patch14_reg4_dinov2.lvd142m_336,0,0.16813784279218064,SigLIP,google/siglip-base-patch16-384,0.4186538782313581,100,0.07720023546244903,0.5767986739488123,0.3087988049579777,5766.479191541672
union,ConvNeXtV2,convnextv2_large,0,0.21998233000835404,DINOv2,vit_giant_patch14_reg4_dinov2.lvd142m_336,0,0.16813784279218064,SigLIP,google/siglip-large-patch16-256,0.42965429911817243,10,0.11893566338480571,0.5848026187323838,0.3835498297874929,5930.094025611877
intersection,ConvNeXtV2,convnextv2_large,0,0.21998233000835404,DINOv2,vit_giant_patch14_reg4_dinov2.lvd142m_336,0,0.16813784279218064,SigLIP,google/siglip-large-patch16-256,0.42965429911817243,10,0.37664270253555965,0.14180591777397544,0.14774026089158201,5930.094025611877
majority,ConvNeXtV2,convnextv2_large,0,0.21998233000835404,DINOv2,vit_giant_patch14_reg4_dinov2.lvd142m_336,0,0.16813784279218064,SigLIP,google/siglip-large-patch16-256,0.42965429911817243,10,0.37938827045969903,0.31038079713237277,0.30198829685839435,5930.094025611877
union,ConvNeXtV2,convnextv2_large,0,0.21998233000835404,DINOv2,vit_giant_patch14_reg4_dinov2.lvd142m_336,0,0.16813784279218064,SigLIP,google/siglip-large-patch16-256,0.42965429911817243,20,0.06609471943418795,0.6577521376610614,0.3152813512514635,5930.094025611877
intersection,ConvNeXtV2,convnextv2_large,0,0.21998233000835404,DINOv2,vit_giant_patch14_reg4_dinov2.lvd142m_336,0,0.16813784279218064,SigLIP,google/siglip-large-patch16-256,0.42965429911817243,20,0.3903927917320774,0.19212708221135455,0.19552193565590895,5930.094025611877
majority,ConvNeXtV2,convnextv2_large,0,0.21998233000835404,DINOv2,vit_giant_patch14_reg4_dinov2.lvd142m_336,0,0.16813784279218064,SigLIP,google/siglip-large-patch16-256,0.42965429911817243,20,0.2670683675233402,0.38429484052574203,0.3420314023224629,5930.094025611877
union,ConvNeXtV2,convnextv2_large,0,0.21998233000835404,DINOv2,vit_giant_patch14_reg4_dinov2.lvd142m_336,0,0.16813784279218064,SigLIP,google/siglip-large-patch16-256,0.42965429911817243,30,0.046578516126010314,0.6974294156500277,0.26565979120748745,5930.094025611877
intersection,ConvNeXtV2,convnextv2_large,0,0.21998233000835404,DINOv2,vit_giant_patch14_reg4_dinov2.lvd142m_336,0,0.16813784279218064,SigLIP,google/siglip-large-patch16-256,0.42965429911817243,30,0.365866551377915,0.23126136791864446,0.22919041369375906,5930.094025611877
majority,ConvNeXtV2,convnextv2_large,0,0.21998233000835404,DINOv2,vit_giant_patch14_reg4_dinov2.lvd142m_336,0,0.16813784279218064,SigLIP,google/siglip-large-patch16-256,0.42965429911817243,30,0.2039485482658502,0.42995952857727104,0.3527064314227773,5930.094025611877
