mode,global_family,global_bb,global_m,global_map,global_time,local_family,local_bb,local_m,local_map,local_time,sem_family,sem_bb,sem_map,sem_time,top_k,precision,recall,f3,total_time
intersection,SuperGlobal,weights/CVPR2022_CVNet_R101.pyth,200,0.15128313951746433,21.56365728378296,DINOv2,vit_base_patch14_dinov2.lvd142m_224,0,0.10804052225251627,284.0170569419861,CLIP,laion/CLIP-ViT-L-14-laion2B-s32B-b82K,0.3160650897182543,616.6382448673248,100,0.26813042574213963,0.1893034637567678,0.185194459520147,922.2189590930939
majority,SuperGlobal,weights/CVPR2022_CVNet_R101.pyth,200,0.15128313951746433,21.56365728378296,DINOv2,vit_base_patch14_dinov2.lvd142m_224,0,0.10804052225251627,284.0170569419861,CLIP,laion/CLIP-ViT-L-14-laion2B-s32B-b82K,0.3160650897182543,616.6382448673248,100,0.09037054722557597,0.43216313543853646,0.2803455883410484,922.2189590930939
union,SuperGlobal,weights/CVPR2022_CVNet_R101.pyth,200,0.15128313951746433,21.56365728378296,DINOv2,vit_base_patch14_dinov2.lvd142m_224,0,0.10804052225251627,284.0170569419861,CLIP,laion/CLIP-ViT-H-14-laion2B-s32B-b79K,0.39306496720004647,1049.2992823123932,10,0.10388147136165257,0.5582526018724929,0.3563077600135335,1354.8799965381622
intersection,SuperGlobal,weights/CVPR2022_CVNet_R101.pyth,200,0.15128313951746433,21.56365728378296,DINOv2,vit_base_patch14_dinov2.lvd142m_224,0,0.10804052225251627,284.0170569419861,CLIP,laion/CLIP-ViT-H-14-laion2B-s32B-b79K,0.39306496720004647,1049.2992823123932,10,0.2247700216450216,0.07101505017137179,0.07510959000193156,1354.8799965381622
majority,SuperGlobal,weights/CVPR2022_CVNet_R101.pyth,200,0.15128313951746433,21.56365728378296,DINOv2,vit_base_patch14_dinov2.lvd142m_224,0,0.10804052225251627,284.0170569419861,CLIP,laion/CLIP-ViT-H-14-laion2B-s32B-b79K,0.39306496720004647,1049.2992823123932,10,0.38930375180375176,0.22090366628480168,0.2234796677117805,1354.8799965381622
union,SuperGlobal,weights/CVPR2022_CVNet_R101.pyth,200,0.15128313951746433,21.56365728378296,DINOv2,vit_base_patch14_dinov2.lvd142m_224,0,0.10804052225251627,284.0170569419861,CLIP,laion/CLIP-ViT-H-14-laion2B-s32B-b79K,0.39306496720004647,1049.2992823123932,50,0.02644745496362176,0.7117996136259124,0.18473008709114797,1354.8799965381622
intersection,SuperGlobal,weights/CVPR2022_CVNet_R101.pyth,200,0.15128313951746433,21.56365728378296,DINOv2,vit_base_patch14_dinov2.lvd142m_224,0,0.10804052225251627,284.0170569419861,CLIP,laion/CLIP-ViT-H-14-laion2B-s32B-b79K,0.39306496720004647,1049.2992823123932,50,0.29794063372594215,0.14355266131669875,0.1465261224205385,1354.8799965381622
majority,SuperGlobal,weights/CVPR2022_CVNet_R101.pyth,200,0.15128313951746433,21.56365728378296,DINOv2,vit_base_patch14_dinov2.lvd142m_224,0,0.10804052225251627,284.0170569419861,CLIP,laion/CLIP-ViT-H-14-laion2B-s32B-b79K,0.39306496720004647,1049.2992823123932,50,0.1659566712863339,0.3741257289099153,0.3051440498463401,1354.8799965381622
union,SuperGlobal,weights/CVPR2022_CVNet_R101.pyth,200,0.15128313951746433,21.56365728378296,DINOv2,vit_base_patch14_dinov2.lvd142m_224,0,0.10804052225251627,284.0170569419861,CLIP,laion/CLIP-ViT-H-14-laion2B-s32B-b79K,0.39306496720004647,1049.2992823123932,100,0.014419628279029872,0.769185018253964,0.11775890877652499,1354.8799965381622
intersection,SuperGlobal,weights/CVPR2022_CVNet_R101.pyth,200,0.15128313951746433,21.56365728378296,DINOv2,vit_base_patch14_dinov2.lvd142m_224,0,0.10804052225251627,284.0170569419861,CLIP,laion/CLIP-ViT-H-14-laion2B-s32B-b79K,0.39306496720004647,1049.2992823123932,100,0.2656127447849295,0.19626533080386213,0.19141737300771236,1354.8799965381622
majority,SuperGlobal,weights/CVPR2022_CVNet_R101.pyth,200,0.15128313951746433,21.56365728378296,DINOv2,vit_base_patch14_dinov2.lvd142m_224,0,0.10804052225251627,284.0170569419861,CLIP,laion/CLIP-ViT-H-14-laion2B-s32B-b79K,0.39306496720004647,1049.2992823123932,100,0.09078344032659719,0.45980523314962773,0.2937394175795823,1354.8799965381622
union,SuperGlobal,weights/CVPR2022_CVNet_R101.pyth,200,0.15128313951746433,21.56365728378296,DINOv2,vit_base_patch14_dinov2.lvd142m_224,0,0.10804052225251627,284.0170569419861,CLIP,laion/CLIP-ViT-bigG-14-laion2B-39B-b160k,0.4204741289738018,2926.0242462158203,10,0.10739359619606628,0.5790605621619277,0.3682886579383849,3231.6049604415894
intersection,SuperGlobal,weights/CVPR2022_CVNet_R101.pyth,200,0.15128313951746433,21.56365728378296,DINOv2,vit_base_patch14_dinov2.lvd142m_224,0,0.10804052225251627,284.0170569419861,CLIP,laion/CLIP-ViT-bigG-14-laion2B-39B-b160k,0.4204741289738018,2926.0242462158203,10,0.22754329004329002,0.07123591066008943,0.07537379978796713,3231.6049604415894
majority,SuperGlobal,weights/CVPR2022_CVNet_R101.pyth,200,0.15128313951746433,21.56365728378296,DINOv2,vit_base_patch14_dinov2.lvd142m_224,0,0.10804052225251627,284.0170569419861,CLIP,laion/CLIP-ViT-bigG-14-laion2B-39B-b160k,0.4204741289738018,2926.0242462158203,10,0.40100269274376416,0.22712139786779298,0.22964598613911882,3231.6049604415894
union,SuperGlobal,weights/CVPR2022_CVNet_R101.pyth,200,0.15128313951746433,21.56365728378296,DINOv2,vit_base_patch14_dinov2.lvd142m_224,0,0.10804052225251627,284.0170569419861,CLIP,laion/CLIP-ViT-bigG-14-laion2B-39B-b160k,0.4204741289738018,2926.0242462158203,50,0.027905473878582776,0.7462329014038335,0.19451457319568632,3231.6049604415894
intersection,SuperGlobal,weights/CVPR2022_CVNet_R101.pyth,200,0.15128313951746433,21.56365728378296,DINOv2,vit_base_patch14_dinov2.lvd142m_224,0,0.10804052225251627,284.0170569419861,CLIP,laion/CLIP-ViT-bigG-14-laion2B-39B-b160k,0.4204741289738018,2926.0242462158203,50,0.29386080189651614,0.14264412045280073,0.14519602696610692,3231.6049604415894
majority,SuperGlobal,weights/CVPR2022_CVNet_R101.pyth,200,0.15128313951746433,21.56365728378296,DINOv2,vit_base_patch14_dinov2.lvd142m_224,0,0.10804052225251627,284.0170569419861,CLIP,laion/CLIP-ViT-bigG-14-laion2B-39B-b160k,0.4204741289738018,2926.0242462158203,50,0.16556386128406944,0.38556278346791145,0.31004330046905243,3231.6049604415894
union,SuperGlobal,weights/CVPR2022_CVNet_R101.pyth,200,0.15128313951746433,21.56365728378296,DINOv2,vit_base_patch14_dinov2.lvd142m_224,0,0.10804052225251627,284.0170569419861,CLIP,laion/CLIP-ViT-bigG-14-laion2B-39B-b160k,0.4204741289738018,2926.0242462158203,100,0.015047612605515681,0.7963605221173021,0.12274933697088253,3231.6049604415894
intersection,SuperGlobal,weights/CVPR2022_CVNet_R101.pyth,200,0.15128313951746433,21.56365728378296,DINOv2,vit_base_patch14_dinov2.lvd142m_224,0,0.10804052225251627,284.0170569419861,CLIP,laion/CLIP-ViT-bigG-14-laion2B-39B-b160k,0.4204741289738018,2926.0242462158203,100,0.26158554518991245,0.19749321997817984,0.19171266180940102,3231.6049604415894
majority,SuperGlobal,weights/CVPR2022_CVNet_R101.pyth,200,0.15128313951746433,21.56365728378296,DINOv2,vit_base_patch14_dinov2.lvd142m_224,0,0.10804052225251627,284.0170569419861,CLIP,laion/CLIP-ViT-bigG-14-laion2B-39B-b160k,0.4204741289738018,2926.0242462158203,100,0.08832567807669027,0.46969167607178497,0.29315532189090887,3231.6049604415894
union,SuperGlobal,weights/CVPR2022_CVNet_R101.pyth,200,0.15128313951746433,21.56365728378296,DINOv2,vit_base_patch14_dinov2.lvd142m_224,0,0.10804052225251627,284.0170569419861,SigLIP,google/siglip-base-patch16-224,0.3403609361722992,253.72395634651184,10,0.09641526082591538,0.5247198468813251,0.33209561318849,559.3046705722809
intersection,SuperGlobal,weights/CVPR2022_CVNet_R101.pyth,200,0.15128313951746433,21.56365728378296,DINOv2,vit_base_patch14_dinov2.lvd142m_224,0,0.10804052225251627,284.0170569419861,SigLIP,google/siglip-base-patch16-224,0.3403609361722992,253.72395634651184,10,0.21430504019789734,0.06559504854601302,0.06943907983336046,559.3046705722809
majority,SuperGlobal,weights/CVPR2022_CVNet_R101.pyth,200,0.15128313951746433,21.56365728378296,DINOv2,vit_base_patch14_dinov2.lvd142m_224,0,0.10804052225251627,284.0170569419861,SigLIP,google/siglip-base-patch16-224,0.3403609361722992,253.72395634651184,10,0.3780286925376211,0.2071928190512272,0.21028706701234512,559.3046705722809
union,SuperGlobal,weights/CVPR2022_CVNet_R101.pyth,200,0.15128313951746433,21.56365728378296,DINOv2,vit_base_patch14_dinov2.lvd142m_224,0,0.10804052225251627,284.0170569419861,SigLIP,google/siglip-base-patch16-224,0.3403609361722992,253.72395634651184,50,0.02549721604361691,0.6882134660788451,0.17819125632681165,559.3046705722809
intersection,SuperGlobal,weights/CVPR2022_CVNet_R101.pyth,200,0.15128313951746433,21.56365728378296,DINOv2,vit_base_patch14_dinov2.lvd142m_224,0,0.10804052225251627,284.0170569419861,SigLIP,google/siglip-base-patch16-224,0.3403609361722992,253.72395634651184,50,0.2939475635295441,0.13859244296362325,0.14138615764243695,559.3046705722809
majority,SuperGlobal,weights/CVPR2022_CVNet_R101.pyth,200,0.15128313951746433,21.56365728378296,DINOv2,vit_base_patch14_dinov2.lvd142m_224,0,0.10804052225251627,284.0170569419861,SigLIP,google/siglip-base-patch16-224,0.3403609361722992,253.72395634651184,50,0.15582375644681032,0.3578597006852116,0.2896082236380827,559.3046705722809
union,SuperGlobal,weights/CVPR2022_CVNet_R101.pyth,200,0.15128313951746433,21.56365728378296,DINOv2,vit_base_patch14_dinov2.lvd142m_224,0,0.10804052225251627,284.0170569419861,SigLIP,google/siglip-base-patch16-224,0.3403609361722992,253.72395634651184,100,0.014001140853373726,0.7474156795585366,0.11436930196760986,559.3046705722809
intersection,SuperGlobal,weights/CVPR2022_CVNet_R101.pyth,200,0.15128313951746433,21.56365728378296,DINOv2,vit_base_patch14_dinov2.lvd142m_224,0,0.10804052225251627,284.0170569419861,SigLIP,google/siglip-base-patch16-224,0.3403609361722992,253.72395634651184,100,0.26473809286906114,0.1930927300460341,0.18759057856346756,559.3046705722809
majority,SuperGlobal,weights/CVPR2022_CVNet_R101.pyth,200,0.15128313951746433,21.56365728378296,DINOv2,vit_base_patch14_dinov2.lvd142m_224,0,0.10804052225251627,284.0170569419861,SigLIP,google/siglip-base-patch16-224,0.3403609361722992,253.72395634651184,100,0.08395529359863499,0.44320048598481565,0.2784077892688867,559.3046705722809
union,SuperGlobal,weights/CVPR2022_CVNet_R101.pyth,200,0.15128313951746433,21.56365728378296,DINOv2,vit_base_patch14_dinov2.lvd142m_224,0,0.10804052225251627,284.0170569419861,SigLIP,google/siglip-base-patch16-256,0.3520026005446895,255.27950882911682,10,0.098970334469076,0.5356148725383352,0.34006139756662707,560.8602230548859
intersection,SuperGlobal,weights/CVPR2022_CVNet_R101.pyth,200,0.15128313951746433,21.56365728378296,DINOv2,vit_base_patch14_dinov2.lvd142m_224,0,0.10804052225251627,284.0170569419861,SigLIP,google/siglip-base-patch16-256,0.3520026005446895,255.27950882911682,10,0.2163284632034632,0.06502585087860106,0.06885059040986419,560.8602230548859
majority,SuperGlobal,weights/CVPR2022_CVNet_R101.pyth,200,0.15128313951746433,21.56365728378296,DINOv2,vit_base_patch14_dinov2.lvd142m_224,0,0.10804052225251627,284.0170569419861,SigLIP,google/siglip-base-patch16-256,0.3520026005446895,255.27950882911682,10,0.39062435580292726,0.2118523115831414,0.21511884646316037,560.8602230548859
union,SuperGlobal,weights/CVPR2022_CVNet_R101.pyth,200,0.15128313951746433,21.56365728378296,DINOv2,vit_base_patch14_dinov2.lvd142m_224,0,0.10804052225251627,284.0170569419861,SigLIP,google/siglip-base-patch16-256,0.3520026005446895,255.27950882911682,50,0.025970951319057006,0.6989830777484759,0.18153473238568424,560.8602230548859
intersection,SuperGlobal,weights/CVPR2022_CVNet_R101.pyth,200,0.15128313951746433,21.56365728378296,DINOv2,vit_base_patch14_dinov2.lvd142m_224,0,0.10804052225251627,284.0170569419861,SigLIP,google/siglip-base-patch16-256,0.3520026005446895,255.27950882911682,50,0.29619871020033356,0.13884625661029407,0.1416782945788522,560.8602230548859
majority,SuperGlobal,weights/CVPR2022_CVNet_R101.pyth,200,0.15128313951746433,21.56365728378296,DINOv2,vit_base_patch14_dinov2.lvd142m_224,0,0.10804052225251627,284.0170569419861,SigLIP,google/siglip-base-patch16-256,0.3520026005446895,255.27950882911682,50,0.1566855512680249,0.3625780222424846,0.2924516642765028,560.8602230548859
union,SuperGlobal,weights/CVPR2022_CVNet_R101.pyth,200,0.15128313951746433,21.56365728378296,DINOv2,vit_base_patch14_dinov2.lvd142m_224,0,0.10804052225251627,284.0170569419861,SigLIP,google/siglip-base-patch16-256,0.3520026005446895,255.27950882911682,100,0.014328493926937273,0.7641724502102176,0.11703907848562532,560.8602230548859
intersection,SuperGlobal,weights/CVPR2022_CVNet_R101.pyth,200,0.15128313951746433,21.56365728378296,DINOv2,vit_base_patch14_dinov2.lvd142m_224,0,0.10804052225251627,284.0170569419861,SigLIP,google/siglip-base-patch16-256,0.3520026005446895,255.27950882911682,100,0.2661045590756964,0.19421424786803893,0.18824191461374892,560.8602230548859
majority,SuperGlobal,weights/CVPR2022_CVNet_R101.pyth,200,0.15128313951746433,21.56365728378296,DINOv2,vit_base_patch14_dinov2.lvd142m_224,0,0.10804052225251627,284.0170569419861,SigLIP,google/siglip-base-patch16-256,0.3520026005446895,255.27950882911682,100,0.08394911906250097,0.4511303469788,0.2808456211842002,560.8602230548859
union,SuperGlobal,weights/CVPR2022_CVNet_R101.pyth,200,0.15128313951746433,21.56365728378296,DINOv2,vit_base_patch14_dinov2.lvd142m_224,0,0.10804052225251627,284.0170569419861,SigLIP,google/siglip-base-patch16-384,0.4186538786637197,378.9312119483948,10,0.1076107348514411,0.5916366600942136,0.3731966177399254,684.5119261741638
intersection,SuperGlobal,weights/CVPR2022_CVNet_R101.pyth,200,0.15128313951746433,21.56365728378296,DINOv2,vit_base_patch14_dinov2.lvd142m_224,0,0.10804052225251627,284.0170569419861,SigLIP,google/siglip-base-patch16-384,0.4186538786637197,378.9312119483948,10,0.21859442640692636,0.0672556714728697,0.07120221269995997,684.5119261741638
majority,SuperGlobal,weights/CVPR2022_CVNet_R101.pyth,200,0.15128313951746433,21.56365728378296,DINOv2,vit_base_patch14_dinov2.lvd142m_224,0,0.10804052225251627,284.0170569419861,SigLIP,google/siglip-base-patch16-384,0.4186538786637197,378.9312119483948,10,0.4032383786848073,0.2232485091806377,0.22659802450130176,684.5119261741638
union,SuperGlobal,weights/CVPR2022_CVNet_R101.pyth,200,0.15128313951746433,21.56365728378296,DINOv2,vit_base_patch14_dinov2.lvd142m_224,0,0.10804052225251627,284.0170569419861,SigLIP,google/siglip-base-patch16-384,0.4186538786637197,378.9312119483948,50,0.02779392926457072,0.7495378170869957,0.1944603448153664,684.5119261741638
intersection,SuperGlobal,weights/CVPR2022_CVNet_R101.pyth,200,0.15128313951746433,21.56365728378296,DINOv2,vit_base_patch14_dinov2.lvd142m_224,0,0.10804052225251627,284.0170569419861,SigLIP,google/siglip-base-patch16-384,0.4186538786637197,378.9312119483948,50,0.29669526901669757,0.14224504036622065,0.14504947485238448,684.5119261741638
majority,SuperGlobal,weights/CVPR2022_CVNet_R101.pyth,200,0.15128313951746433,21.56365728378296,DINOv2,vit_base_patch14_dinov2.lvd142m_224,0,0.10804052225251627,284.0170569419861,SigLIP,google/siglip-base-patch16-384,0.4186538786637197,378.9312119483948,50,0.1656192158349141,0.38101117976858045,0.30783421148664974,684.5119261741638
union,SuperGlobal,weights/CVPR2022_CVNet_R101.pyth,200,0.15128313951746433,21.56365728378296,DINOv2,vit_base_patch14_dinov2.lvd142m_224,0,0.10804052225251627,284.0170569419861,SigLIP,google/siglip-base-patch16-384,0.4186538786637197,378.9312119483948,100,0.0150521985132538,0.8024426605511881,0.1230038122672458,684.5119261741638
intersection,SuperGlobal,weights/CVPR2022_CVNet_R101.pyth,200,0.15128313951746433,21.56365728378296,DINOv2,vit_base_patch14_dinov2.lvd142m_224,0,0.10804052225251627,284.0170569419861,SigLIP,google/siglip-base-patch16-384,0.4186538786637197,378.9312119483948,100,0.2695174776022348,0.19883661413813247,0.1929729537778551,684.5119261741638
majority,SuperGlobal,weights/CVPR2022_CVNet_R101.pyth,200,0.15128313951746433,21.56365728378296,DINOv2,vit_base_patch14_dinov2.lvd142m_224,0,0.10804052225251627,284.0170569419861,SigLIP,google/siglip-base-patch16-384,0.4186538786637197,378.9312119483948,100,0.08766301098899217,0.4627515743264884,0.29098082522142293,684.5119261741638
union,SuperGlobal,weights/CVPR2022_CVNet_R101.pyth,200,0.15128313951746433,21.56365728378296,DINOv2,vit_base_patch14_dinov2.lvd142m_224,0,0.10804052225251627,284.0170569419861,SigLIP,google/siglip-large-patch16-256,0.42957324528988766,610.6834561824799,10,0.10839194603052471,0.5858615977647681,0.3722261844427432,916.2641704082489
intersection,SuperGlobal,weights/CVPR2022_CVNet_R101.pyth,200,0.15128313951746433,21.56365728378296,DINOv2,vit_base_patch14_dinov2.lvd142m_224,0,0.10804052225251627,284.0170569419861,SigLIP,google/siglip-large-patch16-256,0.42957324528988766,610.6834561824799,10,0.22974161255411252,0.07090696246182304,0.07501411048649514,916.2641704082489
majority,SuperGlobal,weights/CVPR2022_CVNet_R101.pyth,200,0.15128313951746433,21.56365728378296,DINOv2,vit_base_patch14_dinov2.lvd142m_224,0,0.10804052225251627,284.0170569419861,SigLIP,google/siglip-large-patch16-256,0.42957324528988766,610.6834561824799,10,0.4077796459492888,0.22579077953230456,0.22940543728388124,916.2641704082489
union,SuperGlobal,weights/CVPR2022_CVNet_R101.pyth,200,0.15128313951746433,21.56365728378296,DINOv2,vit_base_patch14_dinov2.lvd142m_224,0,0.10804052225251627,284.0170569419861,SigLIP,google/siglip-large-patch16-256,0.42957324528988766,610.6834561824799,50,0.027294921223682798,0.7364628285357373,0.19082783539933126,916.2641704082489
intersection,SuperGlobal,weights/CVPR2022_CVNet_R101.pyth,200,0.15128313951746433,21.56365728378296,DINOv2,vit_base_patch14_dinov2.lvd142m_224,0,0.10804052225251627,284.0170569419861,SigLIP,google/siglip-large-patch16-256,0.42957324528988766,610.6834561824799,50,0.3000649760592943,0.14347030319862633,0.14681072358865052,916.2641704082489
majority,SuperGlobal,weights/CVPR2022_CVNet_R101.pyth,200,0.15128313951746433,21.56365728378296,DINOv2,vit_base_patch14_dinov2.lvd142m_224,0,0.10804052225251627,284.0170569419861,SigLIP,google/siglip-large-patch16-256,0.42957324528988766,610.6834561824799,50,0.17075548946411528,0.3835769702032116,0.3102388926804279,916.2641704082489
union,SuperGlobal,weights/CVPR2022_CVNet_R101.pyth,200,0.15128313951746433,21.56365728378296,DINOv2,vit_base_patch14_dinov2.lvd142m_224,0,0.10804052225251627,284.0170569419861,SigLIP,google/siglip-large-patch16-256,0.42957324528988766,610.6834561824799,100,0.014809932072420467,0.789111035254322,0.12097945683398631,916.2641704082489
intersection,SuperGlobal,weights/CVPR2022_CVNet_R101.pyth,200,0.15128313951746433,21.56365728378296,DINOv2,vit_base_patch14_dinov2.lvd142m_224,0,0.10804052225251627,284.0170569419861,SigLIP,google/siglip-large-patch16-256,0.42957324528988766,610.6834561824799,100,0.2697670823128201,0.19721755318465592,0.19215644764945333,916.2641704082489
majority,SuperGlobal,weights/CVPR2022_CVNet_R101.pyth,200,0.15128313951746433,21.56365728378296,DINOv2,vit_base_patch14_dinov2.lvd142m_224,0,0.10804052225251627,284.0170569419861,SigLIP,google/siglip-large-patch16-256,0.42957324528988766,610.6834561824799,100,0.08864474525739191,0.46524596395561824,0.29218078650614204,916.2641704082489
union,SuperGlobal,weights/CVPR2022_CVNet_R101.pyth,200,0.15128313951746433,21.56365728378296,DINOv2,vit_base_patch14_dinov2.lvd142m_224,0,0.10804052225251627,284.0170569419861,SigLIP,google/siglip-large-patch16-384,0.5178618306858483,1098.12752699852,10,0.1205206274667261,0.6566062764902528,0.41622565701513264,1403.708241224289
intersection,SuperGlobal,weights/CVPR2022_CVNet_R101.pyth,200,0.15128313951746433,21.56365728378296,DINOv2,vit_base_patch14_dinov2.lvd142m_224,0,0.10804052225251627,284.0170569419861,SigLIP,google/siglip-large-patch16-384,0.5178618306858483,1098.12752699852,10,0.230959145021645,0.07189463370111765,0.0760913507922905,1403.708241224289
majority,SuperGlobal,weights/CVPR2022_CVNet_R101.pyth,200,0.15128313951746433,21.56365728378296,DINOv2,vit_base_patch14_dinov2.lvd142m_224,0,0.10804052225251627,284.0170569419861,SigLIP,google/siglip-large-patch16-384,0.5178618306858483,1098.12752699852,10,0.4253140460729746,0.2371765235682109,0.2409107132735303,1403.708241224289
union,SuperGlobal,weights/CVPR2022_CVNet_R101.pyth,200,0.15128313951746433,21.56365728378296,DINOv2,vit_base_patch14_dinov2.lvd142m_224,0,0.10804052225251627,284.0170569419861,SigLIP,google/siglip-large-patch16-384,0.5178618306858483,1098.12752699852,50,0.029655966970879973,0.7979624614997514,0.20752711718290925,1403.708241224289
intersection,SuperGlobal,weights/CVPR2022_CVNet_R101.pyth,200,0.15128313951746433,21.56365728378296,DINOv2,vit_base_patch14_dinov2.lvd142m_224,0,0.10804052225251627,284.0170569419861,SigLIP,google/siglip-large-patch16-384,0.5178618306858483,1098.12752699852,50,0.30471288722100415,0.1443631603414835,0.1476021554153087,1403.708241224289
majority,SuperGlobal,weights/CVPR2022_CVNet_R101.pyth,200,0.15128313951746433,21.56365728378296,DINOv2,vit_base_patch14_dinov2.lvd142m_224,0,0.10804052225251627,284.0170569419861,SigLIP,google/siglip-large-patch16-384,0.5178618306858483,1098.12752699852,50,0.17788622548783098,0.39707367742604566,0.32240696274812247,1403.708241224289
union,SuperGlobal,weights/CVPR2022_CVNet_R101.pyth,200,0.15128313951746433,21.56365728378296,DINOv2,vit_base_patch14_dinov2.lvd142m_224,0,0.10804052225251627,284.0170569419861,SigLIP,google/siglip-large-patch16-384,0.5178618306858483,1098.12752699852,100,0.015774314472052825,0.841002466758053,0.12899368659035676,1403.708241224289
intersection,SuperGlobal,weights/CVPR2022_CVNet_R101.pyth,200,0.15128313951746433,21.56365728378296,DINOv2,vit_base_patch14_dinov2.lvd142m_224,0,0.10804052225251627,284.0170569419861,SigLIP,google/siglip-large-patch16-384,0.5178618306858483,1098.12752699852,100,0.2671212687659828,0.19979659616548465,0.19421975088695811,1403.708241224289
majority,SuperGlobal,weights/CVPR2022_CVNet_R101.pyth,200,0.15128313951746433,21.56365728378296,DINOv2,vit_base_patch14_dinov2.lvd142m_224,0,0.10804052225251627,284.0170569419861,SigLIP,google/siglip-large-patch16-384,0.5178618306858483,1098.12752699852,100,0.09358561854109396,0.47894943220454106,0.30386267719807947,1403.708241224289
union,SuperGlobal,weights/CVPR2022_CVNet_R101.pyth,200,0.15128313951746433,21.56365728378296,DINOv2,vit_base_patch14_dinov2.lvd142m_224,0,0.10804052225251627,284.0170569419861,SigLIP,google/siglip-so400m-patch14-224,0.29479867406200316,739.9262480735779,10,0.0940480590090048,0.5163007166868654,0.3263204347330844,1045.506962299347
intersection,SuperGlobal,weights/CVPR2022_CVNet_R101.pyth,200,0.15128313951746433,21.56365728378296,DINOv2,vit_base_patch14_dinov2.lvd142m_224,0,0.10804052225251627,284.0170569419861,SigLIP,google/siglip-so400m-patch14-224,0.29479867406200316,739.9262480735779,10,0.17899080086580085,0.051215245448677456,0.0543742331748373,1045.506962299347
majority,SuperGlobal,weights/CVPR2022_CVNet_R101.pyth,200,0.15128313951746433,21.56365728378296,DINOv2,vit_base_patch14_dinov2.lvd142m_224,0,0.10804052225251627,284.0170569419861,SigLIP,google/siglip-so400m-patch14-224,0.29479867406200316,739.9262480735779,10,0.35841482426303856,0.18420514091947437,0.18752498035088747,1045.506962299347
union,SuperGlobal,weights/CVPR2022_CVNet_R101.pyth,200,0.15128313951746433,21.56365728378296,DINOv2,vit_base_patch14_dinov2.lvd142m_224,0,0.10804052225251627,284.0170569419861,SigLIP,google/siglip-so400m-patch14-224,0.29479867406200316,739.9262480735779,50,0.026193342561474178,0.7093068707272059,0.18326922338271184,1045.506962299347
intersection,SuperGlobal,weights/CVPR2022_CVNet_R101.pyth,200,0.15128313951746433,21.56365728378296,DINOv2,vit_base_patch14_dinov2.lvd142m_224,0,0.10804052225251627,284.0170569419861,SigLIP,google/siglip-so400m-patch14-224,0.29479867406200316,739.9262480735779,50,0.28246732749573655,0.12422593149889748,0.12737790027505547,1045.506962299347
majority,SuperGlobal,weights/CVPR2022_CVNet_R101.pyth,200,0.15128313951746433,21.56365728378296,DINOv2,vit_base_patch14_dinov2.lvd142m_224,0,0.10804052225251627,284.0170569419861,SigLIP,google/siglip-so400m-patch14-224,0.29479867406200316,739.9262480735779,50,0.16726378813462867,0.3499839717222978,0.28644430122683,1045.506962299347
union,SuperGlobal,weights/CVPR2022_CVNet_R101.pyth,200,0.15128313951746433,21.56365728378296,DINOv2,vit_base_patch14_dinov2.lvd142m_224,0,0.10804052225251627,284.0170569419861,SigLIP,google/siglip-so400m-patch14-224,0.29479867406200316,739.9262480735779,100,0.014485518312468986,0.7748699446667838,0.11840973102471994,1045.506962299347
intersection,SuperGlobal,weights/CVPR2022_CVNet_R101.pyth,200,0.15128313951746433,21.56365728378296,DINOv2,vit_base_patch14_dinov2.lvd142m_224,0,0.10804052225251627,284.0170569419861,SigLIP,google/siglip-so400m-patch14-224,0.29479867406200316,739.9262480735779,100,0.269447208260518,0.18216492228381076,0.17822775418251463,1045.506962299347
majority,SuperGlobal,weights/CVPR2022_CVNet_R101.pyth,200,0.15128313951746433,21.56365728378296,DINOv2,vit_base_patch14_dinov2.lvd142m_224,0,0.10804052225251627,284.0170569419861,SigLIP,google/siglip-so400m-patch14-224,0.29479867406200316,739.9262480735779,100,0.0902152225465915,0.4421586721147454,0.28121798029880124,1045.506962299347
union,SuperGlobal,weights/CVPR2022_CVNet_R101.pyth,200,0.15128313951746433,21.56365728378296,DINOv2,vit_base_patch14_dinov2.lvd142m_224,0,0.10804052225251627,284.0170569419861,SigLIP,google/siglip-so400m-patch14-384,0.5341753877348812,1666.5013422966003,10,0.12263118396764446,0.6632576862595007,0.42219746352417215,1972.0820565223694
intersection,SuperGlobal,weights/CVPR2022_CVNet_R101.pyth,200,0.15128313951746433,21.56365728378296,DINOv2,vit_base_patch14_dinov2.lvd142m_224,0,0.10804052225251627,284.0170569419861,SigLIP,google/siglip-so400m-patch14-384,0.5341753877348812,1666.5013422966003,10,0.23342126623376622,0.07334869235891008,0.07751335887080776,1972.0820565223694
majority,SuperGlobal,weights/CVPR2022_CVNet_R101.pyth,200,0.15128313951746433,21.56365728378296,DINOv2,vit_base_patch14_dinov2.lvd142m_224,0,0.10804052225251627,284.0170569419861,SigLIP,google/siglip-so400m-patch14-384,0.5341753877348812,1666.5013422966003,10,0.43054363790970934,0.2383036341920748,0.24175606300235927,1972.0820565223694
union,SuperGlobal,weights/CVPR2022_CVNet_R101.pyth,200,0.15128313951746433,21.56365728378296,DINOv2,vit_base_patch14_dinov2.lvd142m_224,0,0.10804052225251627,284.0170569419861,SigLIP,google/siglip-so400m-patch14-384,0.5341753877348812,1666.5013422966003,50,0.029992211457588975,0.8064281179731906,0.21005622634485377,1972.0820565223694
